date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:28:39	163107/163107	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:27:39%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/Tasks/classcentral/gf/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
00:28:40	824013/824013	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:28:36%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/Tasks/classcentral/gf/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
00:28:41	138055/138055	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:27:30%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/Tasks/classcentral/gf/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
00:28:41	161243/161243	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:27:38%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/Tasks/classcentral/gf/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
00:28:41	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
00:28:42	5751/5751	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2023:30:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
00:28:43	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2013:18:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
00:28:45	96645/96645	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2014:20:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
00:28:45	494733/494733	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:21:37%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Tasks/classcentral/gf/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
00:28:45	400956/400956	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:20:44%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Tasks/classcentral/gf/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
00:28:46	6083/6083	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2012:48:17%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
00:28:47	6773/6773	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
00:28:47	93874/93874	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2021:24:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
00:28:48	29596/29596	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2022:52:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Tasks/classcentral/gf/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
00:28:48	177378/177378	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:20:46%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Tasks/classcentral/gf/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
00:28:49	374/374	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Feb%202023%2022:28:49%20GMT	https://www.classcentral.com/new-online-courses	C:/Tasks/classcentral/gf/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
00:28:50	860545/860545	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:28:49%20GMT	https://www.classcentral.com/starting-this-month	C:/Tasks/classcentral/gf/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
00:28:51	793451/793451	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:28:50%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/Tasks/classcentral/gf/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
00:28:52	498/498	---MC-	302	error ('Found')	text/html	date:Sat,%2004%20Feb%202023%2022:28:51%20GMT	https://www.classcentral.com/most-popular-courses	C:/Tasks/classcentral/gf/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
00:28:52	125608/125608	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2014:47:34%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Tasks/classcentral/gf/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
00:28:55	848496/848496	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:28:53%20GMT	https://www.classcentral.com/subject/ai	C:/Tasks/classcentral/gf/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
00:28:56	835972/835972	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:28:54%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Tasks/classcentral/gf/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
00:28:56	8073/8073	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:28:56%20GMT	https://www.classcentral.com/subject/information-technology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
00:28:58	779150/779150	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:28:56%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Tasks/classcentral/gf/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
00:29:01	8023/8023	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:01%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Tasks/classcentral/gf/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
00:29:03	773809/773809	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:01%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Tasks/classcentral/gf/www.classcentral.com/subject/computer-networking.html	(from https://www.classcentral.com/)
00:29:05	8013/8013	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:05%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Tasks/classcentral/gf/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
00:29:07	779150/779150	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:05%20GMT	https://www.classcentral.com/subject/devops	C:/Tasks/classcentral/gf/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
00:29:08	8026/8026	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:08%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Tasks/classcentral/gf/www.classcentral.com/subject/quantum-computing	(from https://www.classcentral.com/)
00:29:10	776708/776708	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:08%20GMT	https://www.classcentral.com/subject/cryptography	C:/Tasks/classcentral/gf/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
00:29:12	8036/8036	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:12%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Tasks/classcentral/gf/www.classcentral.com/subject/distributed-systems	(from https://www.classcentral.com/)
00:29:14	750744/750744	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:11%20GMT	https://www.classcentral.com/subject/hci	C:/Tasks/classcentral/gf/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
00:29:17	8050/8050	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:16%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Tasks/classcentral/gf/www.classcentral.com/subject/operating-systems	(from https://www.classcentral.com/)
00:29:18	760545/760545	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:16%20GMT	https://www.classcentral.com/subject/blockchain	C:/Tasks/classcentral/gf/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
00:29:25	711328/711328	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:20%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
00:29:26	826970/826970	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:21%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Tasks/classcentral/gf/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
00:29:29	834991/834991	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:27%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Tasks/classcentral/gf/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
00:29:31	779856/779856	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:28%20GMT	https://www.classcentral.com/subject/public-health	C:/Tasks/classcentral/gf/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
00:29:31	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:29%20GMT	https://www.classcentral.com/subject/health-care	C:/Tasks/classcentral/gf/www.classcentral.com/subject/health-care	(from https://www.classcentral.com/)
00:29:36	772205/772205	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:34%20GMT	https://www.classcentral.com/subject/nursing	C:/Tasks/classcentral/gf/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
00:29:39	759707/759707	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:37%20GMT	https://www.classcentral.com/subject/anatomy	C:/Tasks/classcentral/gf/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
00:29:40	749086/749086	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:37%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
00:29:41	8020/8020	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:41%20GMT	https://www.classcentral.com/subject/statistics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
00:29:42	8110/8110	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:42%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/foundations-of-mathematics	(from https://www.classcentral.com/)
00:29:43	718797/718797	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:41%20GMT	https://www.classcentral.com/subject/cme	C:/Tasks/classcentral/gf/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
00:29:45	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:45%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
00:29:47	771945/771945	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:45%20GMT	https://www.classcentral.com/subject/calculus	C:/Tasks/classcentral/gf/www.classcentral.com/subject/calculus.html	(from https://www.classcentral.com/)
00:29:48	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:49%20GMT	https://www.classcentral.com/subject/geometry	C:/Tasks/classcentral/gf/www.classcentral.com/subject/geometry	(from https://www.classcentral.com/)
00:29:50	742475/742475	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:48%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Tasks/classcentral/gf/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
00:29:51	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:52%20GMT	https://www.classcentral.com/subject/precalculus	C:/Tasks/classcentral/gf/www.classcentral.com/subject/precalculus	(from https://www.classcentral.com/)
00:29:53	770045/770045	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:51%20GMT	https://www.classcentral.com/subject/algebra	C:/Tasks/classcentral/gf/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
00:29:53	8225/8225	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:53%20GMT	https://www.classcentral.com/subject/number-theory	C:/Tasks/classcentral/gf/www.classcentral.com/subject/number-theory.71.delayed	(from https://www.classcentral.com/)
00:29:56	732534/732534	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:55%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
00:29:58	8057/8057	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:29:58%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Tasks/classcentral/gf/www.classcentral.com/subject/linear-programming	(from https://www.classcentral.com/)
00:30:00	734872/734872	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:29:58%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Tasks/classcentral/gf/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
00:30:01	7987/7987	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:01%20GMT	https://www.classcentral.com/subject/finance	C:/Tasks/classcentral/gf/www.classcentral.com/subject/finance	(from https://www.classcentral.com/)
00:30:03	802318/802318	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:01%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Tasks/classcentral/gf/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
00:30:04	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:04%20GMT	https://www.classcentral.com/subject/marketing	C:/Tasks/classcentral/gf/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
00:30:06	795698/795698	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:04%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Tasks/classcentral/gf/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
00:30:08	8050/8050	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:08%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Tasks/classcentral/gf/www.classcentral.com/subject/industry-specific	(from https://www.classcentral.com/)
00:30:10	815816/815816	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:08%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Tasks/classcentral/gf/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
00:30:10	7976/7976	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:11%20GMT	https://www.classcentral.com/subject/accounting	C:/Tasks/classcentral/gf/www.classcentral.com/subject/accounting	(from https://www.classcentral.com/)
00:30:12	784381/784381	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:10%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Tasks/classcentral/gf/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
00:30:12	8236/8236	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:13%20GMT	https://www.classcentral.com/subject/human-resources	C:/Tasks/classcentral/gf/www.classcentral.com/subject/human-resources.7d.delayed	(from https://www.classcentral.com/)
00:30:12	8057/8057	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:13%20GMT	https://www.classcentral.com/subject/project-management	C:/Tasks/classcentral/gf/www.classcentral.com/subject/project-management	(from https://www.classcentral.com/)
00:30:17	770871/770871	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:15%20GMT	https://www.classcentral.com/subject/sales	C:/Tasks/classcentral/gf/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
00:30:17	8050/8050	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:17%20GMT	https://www.classcentral.com/subject/business-software	C:/Tasks/classcentral/gf/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
00:30:20	769414/769414	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:17%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Tasks/classcentral/gf/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
00:30:22	7949/7949	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:22%20GMT	https://www.classcentral.com/subject/csr	C:/Tasks/classcentral/gf/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
00:30:24	767687/767687	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:22%20GMT	https://www.classcentral.com/subject/risk-management	C:/Tasks/classcentral/gf/www.classcentral.com/subject/risk-management.html	(from https://www.classcentral.com/)
00:30:24	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:25%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Tasks/classcentral/gf/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
00:30:26	743848/743848	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:24%20GMT	https://www.classcentral.com/subject/customer-service	C:/Tasks/classcentral/gf/www.classcentral.com/subject/customer-service.html	(from https://www.classcentral.com/)
00:30:27	8070/8070	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:27%20GMT	https://www.classcentral.com/subject/operations-management	C:/Tasks/classcentral/gf/www.classcentral.com/subject/operations-management	(from https://www.classcentral.com/)
00:30:29	765290/765290	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:27%20GMT	https://www.classcentral.com/subject/innovation	C:/Tasks/classcentral/gf/www.classcentral.com/subject/innovation.html	(from https://www.classcentral.com/)
00:30:32	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:32%20GMT	https://www.classcentral.com/subject/literature	C:/Tasks/classcentral/gf/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
00:30:34	795283/795283	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:32%20GMT	https://www.classcentral.com/subject/history	C:/Tasks/classcentral/gf/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
00:30:36	823113/823113	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:35%20GMT	https://www.classcentral.com/subject/language-learning	C:/Tasks/classcentral/gf/www.classcentral.com/subject/language-learning.html	(from https://www.classcentral.com/)
00:30:37	8044/8044	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:35%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Tasks/classcentral/gf/www.classcentral.com/subject/grammar-writing	(from https://www.classcentral.com/)
00:30:39	8202/8202	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:39%20GMT	https://www.classcentral.com/subject/religion	C:/Tasks/classcentral/gf/www.classcentral.com/subject/religion.8d.delayed	(from https://www.classcentral.com/)
00:30:40	803854/803854	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:38%20GMT	https://www.classcentral.com/subject/philosophy	C:/Tasks/classcentral/gf/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
00:30:41	7963/7963	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:42%20GMT	https://www.classcentral.com/subject/culture	C:/Tasks/classcentral/gf/www.classcentral.com/subject/culture	(from https://www.classcentral.com/)
00:30:44	801130/801130	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:41%20GMT	https://www.classcentral.com/subject/esl	C:/Tasks/classcentral/gf/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
00:30:45	8000/8000	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:44%20GMT	https://www.classcentral.com/subject/journalism	C:/Tasks/classcentral/gf/www.classcentral.com/subject/journalism	(from https://www.classcentral.com/)
00:30:48	769929/769929	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:44%20GMT	https://www.classcentral.com/subject/sports	C:/Tasks/classcentral/gf/www.classcentral.com/subject/sports.html	(from https://www.classcentral.com/)
00:30:49	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:49%20GMT	https://www.classcentral.com/subject/linguistics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
00:30:52	771214/771214	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:48%20GMT	https://www.classcentral.com/subject/ethics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/ethics.html	(from https://www.classcentral.com/)
00:30:54	8044/8044	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:53%20GMT	https://www.classcentral.com/subject/library-science	C:/Tasks/classcentral/gf/www.classcentral.com/subject/library-science	(from https://www.classcentral.com/)
00:30:54	767338/767338	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:52%20GMT	https://www.classcentral.com/subject/food	C:/Tasks/classcentral/gf/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
00:30:56	8050/8050	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:30:56%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Tasks/classcentral/gf/www.classcentral.com/subject/crisis-management	(from https://www.classcentral.com/)
00:30:58	759855/759855	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:56%20GMT	https://www.classcentral.com/subject/reading	C:/Tasks/classcentral/gf/www.classcentral.com/subject/reading.html	(from https://www.classcentral.com/)
00:31:02	786594/786594	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:30:59%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Tasks/classcentral/gf/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
00:31:03	782152/782152	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:00%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Tasks/classcentral/gf/www.classcentral.com/subject/mechanical-engineering.html	(from https://www.classcentral.com/)
00:31:05	7990/7990	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:05%20GMT	https://www.classcentral.com/subject/robotics	C:/Tasks/classcentral/gf/www.classcentral.com/subject/robotics	(from https://www.classcentral.com/)
00:31:05	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:06%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Tasks/classcentral/gf/www.classcentral.com/subject/nanotechnology	(from https://www.classcentral.com/)
00:31:06	781186/781186	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Feb%202023%2022:31:05%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Tasks/classcentral/gf/www.classcentral.com/subject/civil-engineering.html	(from https://www.classcentral.com/)
00:31:08	7966/7966	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2004%20Feb%202023%2022:31:08%20GMT	https://www.classcentral.com/subject/textiles	C:/Tasks/classcentral/gf/www.classcentral.com/subject/textiles	(from https://www.classcentral.com/)
